pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,month,day
CU,2024-09-02,75.2,-1.77,5.8,"Toussaint, Touki",656896,657053,,foul,,,,,8,Emmanuel Rivera strikes out swinging.,R,R,R,BAL,CWS,S,,,0,0,2024,1.24,-1.11,-0.12,1.98,,702616,,1,7,Bot,,,,,642020,,,1.251436142631223,-109.45928599511532,1.397667965309595,9.535129178616646,22.84581182010532,-41.556701403593465,3.42,1.62,158,63.5,56,76.0,2483,7.3,746992,657053,642020,657757,670032,678246,676070,643217,666150,676113,53.23,,,,,,,,71,1,Curveball,11,2,11,2,2,11,11,2,Standard,Standard,48,0.0,-0.044,60.50224,6.91929,9,2
SI,2024-09-02,91.7,-2.27,5.29,"Toussaint, Touki",702616,657053,double,hit_into_play,,,,,4,Jackson Holliday doubles (3) on a sharp fly ball to center fielder Dominic Fletcher.,R,L,R,BAL,CWS,X,8,fly_ball,3,2,2024,-1.28,0.63,-0.41,2.3,,,,1,7,Bot,84.74,51.97,,,642020,,,7.5891383487804305,-133.3561305445974,-3.11267945337678,-16.929830088419948,27.581695578559703,-24.161565500730696,3.41,1.57,377,102.3,24,93.1,2165,7.1,746992,657053,642020,657757,670032,678246,676070,643217,666150,676113,53.41,0.623,0.972,1.25,1,1,1,6,70,7,Sinker,11,2,11,2,2,11,11,2,Infield shade,Standard,233,0.001,0.374,76.15189,7.24908,9,2
FS,2024-09-02,86.1,-1.99,5.34,"Toussaint, Touki",702616,657053,,foul,,,,,13,Jackson Holliday doubles (3) on a sharp fly ball to center fielder Dominic Fletcher.,R,L,R,BAL,CWS,S,,,3,2,2024,-0.98,0.05,-0.02,0.87,,,,1,7,Bot,,,,,642020,,,6.788930282649031,-125.363410821923,-4.636585289482301,-11.667180350796423,21.4677026992928,-31.011709877541985,3.41,1.57,2,90.7,-28,87.9,1691,7.1,746992,657053,642020,657757,670032,678246,676070,643217,666150,676113,53.43,,,,,,,,70,6,Split-Finger,11,2,11,2,2,11,11,2,Infield shade,Standard,237,0.0,0.0,69.03038,8.0765,9,2
FS,2024-09-02,86.9,-1.97,5.41,"Toussaint, Touki",702616,657053,,ball,,,,,14,Jackson Holliday doubles (3) on a sharp fly ball to center fielder Dominic Fletcher.,R,L,R,BAL,CWS,B,,,2,2,2024,-0.9,0.12,0.24,0.37,,,,1,7,Bot,,,,,642020,,,7.229675433126372,-126.30436130938064,-6.254428801629676,-11.02165578205709,24.396018977533405,-29.880709441791065,3.47,1.48,,,,88.5,1590,7.2,746992,657053,642020,657757,670032,678246,676070,643217,666150,676113,53.27,,,,,,,,70,5,Split-Finger,11,2,11,2,2,11,11,2,Infield shade,Standard,237,0.0,0.068,,,9,2
CU,2024-09-02,76.0,-2.13,5.75,"Toussaint, Touki",702616,657053,,called_strike,,,,,4,Jackson Holliday doubles (3) on a sharp fly ball to center fielder Dominic Fletcher.,R,L,R,BAL,CWS,S,,,2,1,2024,1.25,-0.96,-0.77,2.33,,,,1,7,Bot,,,,,642020,,,0.6171492934413897,-110.54896818719573,1.8033608433873696,9.955554876228714,23.78579629032663,-40.54365600095397,3.47,1.42,,,,76.3,2461,7.0,746992,657053,642020,657757,670032,678246,676070,643217,666150,676113,53.52,,,,,,,,70,4,Curveball,11,2,11,2,2,11,11,2,Infield shade,Standard,51,0.0,-0.05,,,9,2
SI,2024-09-02,91.0,-2.39,5.33,"Toussaint, Touki",702616,657053,,called_strike,,,,,8,Jackson Holliday doubles (3) on a sharp fly ball to center fielder Dominic Fletcher.,R,L,R,BAL,CWS,S,,,2,0,2024,-1.17,0.68,-0.11,2.1,,,,1,7,Bot,,,,,642020,,,8.326660690249254,-132.1365250363633,-3.613718825634748,-15.528970309481792,31.7591857424994,-23.672512579470197,3.52,1.48,,,,91.6,2118,7.1,746992,657053,642020,657757,670032,678246,676070,643217,666150,676113,53.45,,,,,,,,70,3,Sinker,11,2,11,2,2,11,11,2,Infield shade,Standard,231,0.0,-0.041,,,9,2
SI,2024-09-02,92.3,-2.3,5.3,"Toussaint, Touki",702616,657053,,ball,,,,,13,Jackson Holliday doubles (3) on a sharp fly ball to center fielder Dominic Fletcher.,R,L,R,BAL,CWS,B,,,1,0,2024,-1.36,0.57,-0.28,0.81,,,,1,7,Bot,,,,,642020,,,8.219191963979338,-134.00631652886315,-6.888972482600513,-18.211001372277423,30.478405525377813,-23.90672787972736,3.47,1.62,,,,93.4,2228,7.2,746992,657053,642020,657757,670032,678246,676070,643217,666150,676113,53.31,,,,,,,,70,2,Sinker,11,2,11,2,2,11,11,2,Infield shade,Standard,232,0.0,0.046,,,9,2
FS,2024-09-02,85.3,-2.13,5.45,"Toussaint, Touki",702616,657053,,ball,,,,,11,Jackson Holliday doubles (3) on a sharp fly ball to center fielder Dominic Fletcher.,R,L,R,BAL,CWS,B,,,0,0,2024,-0.77,0.14,-1.49,2.58,,,,1,7,Bot,,,,,642020,,,3.105423316248677,-124.24889182189348,-0.7498815803170726,-8.591371407416323,24.411317409187543,-30.81165314918464,3.38,1.56,,,,86.6,1558,7.0,746992,657053,642020,657757,670032,678246,676070,643217,666150,676113,53.46,,,,,,,,70,1,Split-Finger,11,2,11,2,2,11,11,2,Infield shade,Standard,241,0.0,0.025,,,9,2
SI,2024-09-02,89.9,-2.32,5.35,"Toussaint, Touki",596103,657053,field_out,hit_into_play,,,,,7,"Austin Slater grounds out, shortstop Jacob Amaya to first baseman Gavin Sheets.",R,R,R,BAL,CWS,X,6,ground_ball,1,0,2024,-1.07,0.44,-0.52,2.11,,,,0,7,Bot,107.61,150.39,,,642020,,,6.82727031421161,-130.7870865144467,-3.079470578558098,-13.686133481503369,25.77973035679417,-26.6659639808424,3.4,1.7,8,95.3,-14,91.5,2069,7.1,746992,657053,642020,657757,670032,678246,676070,643217,666150,676113,53.39,0.2,0.194,0.0,1,0,0,2,69,2,Sinker,11,2,11,2,2,11,11,2,Standard,Standard,223,0.0,-0.263,71.48275,6.67377,9,2
CU,2024-09-02,74.4,-1.98,5.83,"Toussaint, Touki",596103,657053,,ball,,,,,11,"Austin Slater grounds out, shortstop Jacob Amaya to first baseman Gavin Sheets.",R,R,R,BAL,CWS,B,,,0,0,2024,1.04,-0.99,-1.5,2.52,,,,0,7,Bot,,,,,642020,,,-0.8551027272508157,-108.3811608988504,2.169128073828854,8.345208502426027,18.444734187540067,-40.55641346212956,3.35,1.54,,,,75.7,2322,7.1,746992,657053,642020,657757,670032,678246,676070,643217,666150,676113,53.38,,,,,,,,69,1,Curveball,11,2,11,2,2,11,11,2,Standard,Standard,47,0.0,0.033,,,9,2
SL,2024-09-02,79.9,1.25,6.08,"Irvin, Cole",678246,608344,strikeout,foul_tip,,,,,3,Miguel Vargas strikes out on a foul tip.,R,R,L,BAL,CWS,S,2,,1,2,2024,-0.28,-0.44,0.7,2.86,,,,2,7,Top,,,,,668939,,,-0.7000706739725651,-116.40940477150323,0.3749114220992995,-2.411689325748611,19.835416808305897,-36.50027591772209,3.34,1.57,,,,80.2,2200,6.2,746992,608344,668939,656811,702616,656896,683002,681297,656775,596103,54.29,,0.0,0.0,1,0,0,,68,4,Slider,11,2,2,11,2,11,2,11,Standard,Standard,309,0.0,-0.071,62.92378,7.4398,9,2
SL,2024-09-02,77.8,1.12,6.12,"Irvin, Cole",678246,608344,,ball,,,,,12,Miguel Vargas strikes out on a foul tip.,R,R,L,BAL,CWS,B,,,0,2,2024,-0.52,-0.17,0.86,4.24,,,,2,7,Top,,,,,668939,,,0.3918566295274653,-113.27564559244074,3.120253814142891,-4.520504886804488,19.907688080363336,-34.361538430223895,3.38,1.62,,,,77.8,2291,6.1,746992,608344,668939,656811,702616,656896,683002,681297,656775,596103,54.36,,,,,,,,68,3,Slider,11,2,2,11,2,11,2,11,Standard,Standard,305,0.0,0.009,,,9,2
CU,2024-09-02,76.0,1.56,5.84,"Irvin, Cole",678246,608344,,foul,,,,,7,Miguel Vargas strikes out on a foul tip.,R,R,L,BAL,CWS,S,,,0,1,2024,-1.44,-0.68,-0.66,1.66,,,,2,7,Top,,,,,668939,,,-2.0587052945270425,-110.59348816120134,-0.3069352458181835,-11.175573553634951,23.97479539787856,-37.89749677299065,3.34,1.57,8,83.4,-12,75.2,2181,6.2,746992,608344,668939,656811,702616,656896,683002,681297,656775,596103,54.31,,,,,,,,68,2,Curveball,11,2,2,11,2,11,2,11,Standard,Standard,316,0.0,-0.023,62.05655,7.44268,9,2
SI,2024-09-02,91.5,1.21,6.03,"Irvin, Cole",678246,608344,,called_strike,,,,,2,Miguel Vargas strikes out on a foul tip.,R,R,L,BAL,CWS,S,,,0,0,2024,1.57,0.98,-0.08,3.16,,,,2,7,Top,,,,,668939,,,-6.668668276163008,-133.0115249093141,-3.389433126686153,20.10926988472697,32.200339969347304,-20.044316195790724,3.34,1.57,,,,91.1,2082,6.4,746992,608344,668939,656811,702616,656896,683002,681297,656775,596103,54.12,,,,,,,,68,1,Sinker,11,2,2,11,2,11,2,11,Standard,Standard,117,0.0,-0.015,,,9,2
SI,2024-09-02,91.4,1.42,5.92,"Irvin, Cole",666150,608344,field_out,hit_into_play,,,,,12,Dominic Fletcher grounds out to first baseman Ryan O'Hearn.,R,L,L,BAL,CWS,X,3,ground_ball,3,1,2024,1.37,0.66,1.36,2.35,,,,1,7,Top,158.88,164.55,,,668939,,,-3.102344294793178,-132.9327847964243,-4.475856854014727,16.863279766012766,31.115323383856804,-23.557914988850083,3.12,1.48,70,55.6,10,91.1,2087,6.3,746992,608344,668939,656811,702616,656896,683002,681297,656775,596103,54.18,0.16,0.137,0.0,1,0,0,1,67,5,Sinker,11,2,2,11,2,11,2,11,Standard,Standard,125,0.0,-0.271,58.09453,6.18054,9,2
SI,2024-09-02,91.7,1.42,5.92,"Irvin, Cole",666150,608344,,called_strike,,,,,6,Dominic Fletcher grounds out to first baseman Ryan O'Hearn.,R,L,L,BAL,CWS,S,,,3,0,2024,1.44,0.8,0.75,2.36,,,,1,7,Top,,,,,668939,,,-4.811177328660257,-133.36833727425184,-4.864439263914426,18.2172312738938,28.86567739043181,-21.8107424624455,3.26,1.68,,,,91.8,2099,6.4,746992,608344,668939,656811,702616,656896,683002,681297,656775,596103,54.08,,,,,,,,67,4,Sinker,11,2,2,11,2,11,2,11,Standard,Standard,127,0.0,-0.051,,,9,2
SI,2024-09-02,90.9,1.26,5.95,"Irvin, Cole",666150,608344,,ball,,,,,6,Dominic Fletcher grounds out to first baseman Ryan O'Hearn.,R,L,L,BAL,CWS,B,,,2,0,2024,1.63,0.95,0.83,2.34,,,,1,7,Top,,,,,668939,,,-4.570697512147241,-132.2784103077883,-5.165471760390604,20.133927177031183,27.125964093758576,-20.098918413098765,3.2,1.67,,,,90.8,2104,6.1,746992,608344,668939,656811,702616,656896,683002,681297,656775,596103,54.35,,,,,,,,67,3,Sinker,11,2,2,11,2,11,2,11,Standard,Standard,124,0.0,0.087,,,9,2
SI,2024-09-02,91.1,1.38,6.07,"Irvin, Cole",666150,608344,,ball,,,,,12,Dominic Fletcher grounds out to first baseman Ryan O'Hearn.,R,L,L,BAL,CWS,B,,,1,0,2024,1.69,0.75,1.12,3.97,,,,1,7,Top,,,,,668939,,,-4.277404045362797,-132.49667014950768,-0.9025716552347136,20.75941194810354,31.848830985020903,-23.49729959014647,3.15,1.48,,,,90.4,2160,6.2,746992,608344,668939,656811,702616,656896,683002,681297,656775,596103,54.32,,,,,,,,67,2,Sinker,11,2,2,11,2,11,2,11,Standard,Standard,126,0.0,0.046,,,9,2
CU,2024-09-02,75.8,1.55,5.95,"Irvin, Cole",666150,608344,,ball,,,,,11,Dominic Fletcher grounds out to first baseman Ryan O'Hearn.,R,L,L,BAL,CWS,B,,,0,0,2024,-1.83,-0.37,-1.03,2.73,,,,1,7,Top,,,,,668939,,,-2.096782515184434,-110.2832976252398,1.1558881422625793,-14.232989859934568,23.867051382371464,-35.634937903267684,3.26,1.54,,,,74.8,2179,6.0,746992,608344,668939,656811,702616,656896,683002,681297,656775,596103,54.46,,,,,,,,67,1,Curveball,11,2,2,11,2,11,2,11,Standard,Standard,315,0.0,0.025,,,9,2
SI,2024-09-02,91.7,1.25,6.01,"Irvin, Cole",676113,608344,field_out,hit_into_play,,,,,8,"Zach DeLoach grounds out, first baseman Ryan O'Hearn to pitcher Cole Irvin.",R,L,L,BAL,CWS,X,3,ground_ball,2,2,2024,1.39,0.85,-0.02,2.06,,,,0,7,Top,147.2,172.26,,,668939,,,-6.226629225680832,-133.32534568159758,-5.912473530143551,17.948582915906297,30.88988279352516,-20.93999717940761,3.41,1.56,2,74.8,-40,91.5,2070,6.4,746992,608344,668939,656811,702616,656896,683002,681297,656775,596103,54.13,0.097,0.084,0.0,1,0,0,2,66,5,Sinker,11,2,2,11,2,11,2,11,Standard,Standard,127,0.001,-0.206,72.36395,6.72805,9,2
CU,2024-09-02,77.8,1.55,5.92,"Irvin, Cole",676113,608344,,ball,,,,,11,"Zach DeLoach grounds out, first baseman Ryan O'Hearn to pitcher Cole Irvin.",R,L,L,BAL,CWS,B,,,1,2,2024,-1.62,-0.16,-1.12,3.3,,,,0,7,Top,,,,,668939,,,-2.725718077725552,-113.16708780124434,1.6632444510761275,-13.16284636185596,23.910947540463564,-34.09836580591495,3.44,1.68,,,,77.1,2273,6.2,746992,608344,668939,656811,702616,656896,683002,681297,656775,596103,54.32,,,,,,,,66,4,Curveball,11,2,2,11,2,11,2,11,Standard,Standard,302,0.0,0.038,,,9,2
SI,2024-09-02,90.9,1.38,6.11,"Irvin, Cole",676113,608344,,foul,,,,,2,"Zach DeLoach grounds out, first baseman Ryan O'Hearn to pitcher Cole Irvin.",R,L,L,BAL,CWS,S,,,1,1,2024,1.41,0.89,0.2,3.13,,,,0,7,Top,,,,,668939,,,-5.964168797391977,-132.29115673835042,-3.482392727727824,17.78648257617642,27.504469052248,-21.13480365143548,3.41,1.56,266,84.0,39,90.8,2086,6.2,746992,608344,668939,656811,702616,656896,683002,681297,656775,596103,54.33,,,,,,,,66,3,Sinker,11,2,2,11,2,11,2,11,Standard,Standard,130,0.0,-0.051,66.23453,6.08616,9,2
CU,2024-09-02,77.0,1.63,5.79,"Irvin, Cole",676113,608344,,called_strike,,,,,12,"Zach DeLoach grounds out, first baseman Ryan O'Hearn to pitcher Cole Irvin.",R,L,L,BAL,CWS,S,,,1,0,2024,-1.28,-0.09,0.98,3.09,,,,0,7,Top,,,,,668939,,,0.9230044516500624,-112.10167836121003,1.397342908514092,-10.91724052109426,20.622809109105138,-33.43446440427658,3.37,1.53,,,,76.6,2149,6.0,746992,608344,668939,656811,702616,656896,683002,681297,656775,596103,54.48,,,,,,,,66,2,Curveball,11,2,2,11,2,11,2,11,Standard,Standard,308,0.0,-0.043,,,9,2
SI,2024-09-02,90.9,1.3,6.06,"Irvin, Cole",676113,608344,,ball,,,,,12,"Zach DeLoach grounds out, first baseman Ryan O'Hearn to pitcher Cole Irvin.",R,L,L,BAL,CWS,B,,,0,0,2024,1.58,0.76,2.16,2.46,,,,0,7,Top,,,,,668939,,,-1.230925877711576,-132.26358399885913,-4.658389109361794,18.62836016053973,31.945416826102345,-22.4052978770397,3.32,1.59,,,,90.4,2063,6.3,746992,608344,668939,656811,702616,656896,683002,681297,656775,596103,54.2,,,,,,,,66,1,Sinker,11,2,2,11,2,11,2,11,Standard,Standard,123,0.0,0.033,,,9,2
CU,2024-09-02,76.8,-1.95,5.72,"Toussaint, Touki",656775,657053,strikeout,swinging_strike,,,,,8,Cedric Mullins strikes out swinging.,R,L,R,BAL,CWS,S,2,,2,2,2024,1.21,-1.0,0.04,1.71,656811,623993,681297,2,6,Bot,,,,,686676,,,2.0686810688624977,-111.7337683122889,0.4181102248959576,9.651781052947054,21.913553921625688,-40.827296119961375,3.38,1.51,,,,78.2,2534,7.5,746992,657053,686676,657757,670032,678246,676070,643217,666150,676113,53.04,,0.0,0.0,1,0,0,,65,5,Curveball,11,2,11,2,2,11,11,2,Standard,Standard,48,-0.001,-0.744,69.74168,8.62937,9,2
FS,2024-09-02,85.8,-2.06,5.36,"Toussaint, Touki",656775,657053,,called_strike,,,,,7,Cedric Mullins strikes out swinging.,R,L,R,BAL,CWS,S,,,2,1,2024,-0.67,0.19,-0.51,1.49,656811,623993,681297,2,6,Bot,,,,,686676,,,5.132909922100592,-124.96737943526068,-3.4501868930317947,-8.01058984207706,21.1017050531536,-29.7100458278674,3.21,1.39,,,,88.1,1429,7.3,746992,657053,686676,657757,670032,678246,676070,643217,666150,676113,53.2,,,,,,,,65,4,Split-Finger,11,2,11,2,2,11,11,2,Standard,Standard,239,0.0,-0.134,,,9,2
SI,2024-09-02,92.2,-2.19,5.34,"Toussaint, Touki",656775,657053,,ball,,,,,14,Cedric Mullins strikes out swinging.,R,L,R,BAL,CWS,B,,,1,1,2024,-1.44,0.52,0.96,1.42,656811,623993,681297,2,6,Bot,,,,,686676,,,11.30148027980829,-133.82441041421242,-5.384206990309862,-19.627765782317404,24.71629936892381,-24.96949805054998,3.29,1.39,,,,94.1,2192,7.2,746992,657053,686676,657757,670032,678246,676070,643217,666150,676113,53.28,,,,,,,,65,3,Sinker,11,2,11,2,2,11,11,2,Standard,Standard,226,0.0,0.123,,,9,2
FS,2024-09-02,85.8,-2.13,5.38,"Toussaint, Touki",656775,657053,,ball,,,,,13,Cedric Mullins strikes out swinging.,R,L,R,BAL,CWS,B,,,0,1,2024,-0.72,0.07,-2.1,1.57,656811,623993,681297,2,6,Bot,,,,,686676,,,1.5783586948962476,-125.17076840449909,-3.0579232976730717,-7.922465982351973,21.251269545421845,-31.103189156032126,3.32,1.48,,,,88.3,1253,7.4,746992,657053,686676,657757,670032,678246,676070,643217,666150,676113,53.15,,,,,,,,65,2,Split-Finger,11,2,11,2,2,11,11,2,Standard,Standard,236,0.0,0.074,,,9,2
FS,2024-09-02,86.2,-2.07,5.46,"Toussaint, Touki",656775,657053,,foul,,,,,13,Cedric Mullins strikes out swinging.,R,L,R,BAL,CWS,S,,,0,0,2024,-0.67,-0.14,-0.64,1.35,656811,623993,681297,2,6,Bot,,,,,686676,,,4.861942272732667,-125.62275496972715,-3.463967240526624,-7.959921295167525,20.49141659210468,-33.23913822563616,3.38,1.51,,,,88.6,1572,7.3,746992,657053,686676,657757,670032,678246,676070,643217,666150,676113,53.21,,,,,,,,65,1,Split-Finger,11,2,11,2,2,11,11,2,Standard,Standard,243,0.0,-0.117,71.86857,8.20226,9,2
FS,2024-09-02,86.5,-2.11,5.54,"Toussaint, Touki",681297,657053,single,hit_into_play,,,,,5,Colton Cowser singles on a ground ball to third baseman Miguel Vargas.   Ryan O'Hearn to 3rd.    Anthony Santander to 2nd.,R,L,R,BAL,CWS,X,5,ground_ball,1,2,2024,-0.59,-0.07,-0.21,2.27,,656811,623993,2,6,Bot,106.59,150.39,,,686676,,,5.855342833952938,-126.07711246830765,-1.6034482888840582,-7.396920796293271,20.7815619969898,-32.8273126056643,3.3,1.57,102,100.4,5,88.8,1611,7.2,746992,657053,686676,657757,670032,678246,676070,643217,666150,676113,53.28,0.54,0.528,0.9,1,1,0,4,64,4,Split-Finger,11,2,11,2,2,11,11,2,Strategic,Standard,239,0.0,1.043,69.60681,6.30182,9,2
CU,2024-09-02,76.3,-2.01,5.71,"Toussaint, Touki",681297,657053,,swinging_strike,,,,,13,Colton Cowser singles on a ground ball to third baseman Miguel Vargas.   Ryan O'Hearn to 3rd.    Anthony Santander to 2nd.,R,L,R,BAL,CWS,S,,,1,1,2024,1.05,-0.79,-0.28,1.31,,656811,623993,2,6,Bot,,,,,686676,,,1.7894824485537126,-111.20387986268828,-0.8219299538937845,8.424640624437624,19.63851538569251,-38.811941891416325,3.3,1.57,,,,77.7,2438,7.2,746992,657053,686676,657757,670032,678246,676070,643217,666150,676113,53.34,,,,,,,,64,3,Curveball,11,2,11,2,2,11,11,2,Strategic,Standard,44,0.0,-0.121,65.29031,8.37332,9,2
FS,2024-09-02,86.0,-1.87,5.5,"Toussaint, Touki",681297,657053,,called_strike,,,,,6,Colton Cowser singles on a ground ball to third baseman Miguel Vargas.   Ryan O'Hearn to 3rd.    Anthony Santander to 2nd.,R,L,R,BAL,CWS,S,,,1,0,2024,-0.92,0.44,0.43,2.54,,656811,623993,2,6,Bot,,,,,686676,,,7.451673504750955,-125.2950330287169,-1.8183201405669835,-11.03558491663423,19.67473086871905,-27.2830911904441,3.35,1.74,,,,88.3,1582,7.1,746992,657053,686676,657757,670032,678246,676070,643217,666150,676113,53.36,,,,,,,,64,2,Split-Finger,11,2,11,2,2,11,11,2,Strategic,Standard,230,0.0,-0.064,,,9,2
CU,2024-09-02,76.0,-2.02,5.79,"Toussaint, Touki",681297,657053,,ball,,,,,13,Colton Cowser singles on a ground ball to third baseman Miguel Vargas.   Ryan O'Hearn to 3rd.    Anthony Santander to 2nd.,R,L,R,BAL,CWS,B,,,0,0,2024,1.17,-1.0,-0.31,1.55,,656811,623993,2,6,Bot,,,,,686676,,,1.5079927553450876,-110.58381343410734,0.0657757466923976,9.205999050987153,21.5403328820864,-40.58677548836661,3.29,1.68,,,,76.7,2443,7.0,746992,657053,686676,657757,670032,678246,676070,643217,666150,676113,53.53,,,,,,,,64,1,Curveball,11,2,11,2,2,11,11,2,Strategic,Standard,45,0.0,0.039,,,9,2
SI,2024-09-02,91.6,-2.28,5.33,"Toussaint, Touki",623993,657053,walk,ball,,,,,11,Anthony Santander walks.   Ryan O'Hearn to 2nd.,R,L,R,BAL,CWS,B,,,3,0,2024,-1.11,0.63,-1.42,3.24,,,656811,2,6,Bot,,,,,686676,,,4.627382042477172,-133.41952938373154,-0.8211066018670989,-14.236050149183686,26.03470025929666,-24.64290795891188,3.21,1.51,,,,93.3,2084,7.0,746992,657053,686676,657757,670032,678246,676070,643217,666150,676113,53.46,,0.689751,0.7,1,0,0,,63,4,Sinker,11,2,11,2,2,11,11,2,Infield shade,Standard,225,0.001,0.088,,,9,2
SI,2024-09-02,92.5,-2.21,5.34,"Toussaint, Touki",623993,657053,,ball,,,,,13,Anthony Santander walks.   Ryan O'Hearn to 2nd.,R,L,R,BAL,CWS,B,,,2,0,2024,-1.46,0.51,-1.06,0.78,,,656811,2,6,Bot,,,,,686676,,,6.207618335090745,-134.51257441617471,-7.002194859552154,-19.085982210216176,28.48813515918606,-24.70411912045192,3.32,1.56,,,,93.9,2169,7.1,746992,657053,686676,657757,670032,678246,676070,643217,666150,676113,53.42,,,,,,,,63,3,Sinker,11,2,11,2,2,11,11,2,Infield shade,Standard,226,0.0,0.073,,,9,2
FF,2024-09-02,91.9,-2.34,5.37,"Toussaint, Touki",623993,657053,,ball,,,,,13,Anthony Santander walks.   Ryan O'Hearn to 2nd.,R,L,R,BAL,CWS,B,,,1,0,2024,-1.22,1.03,-1.05,2.12,,,656811,2,6,Bot,,,,,686676,,,6.005145799433907,-133.7393675082557,-4.704451726902161,-15.933236191003502,27.875969454604157,-18.96495182023537,3.35,1.62,,,,93.3,2206,7.0,746992,657053,686676,657757,670032,678246,676070,643217,666150,676113,53.49,,,,,,,,63,2,4-Seam Fastball,11,2,11,2,2,11,11,2,Infield shade,Standard,228,0.0,0.044,,,9,2
FS,2024-09-02,85.8,-2.11,5.39,"Toussaint, Touki",623993,657053,,ball,,,,,13,Anthony Santander walks.   Ryan O'Hearn to 2nd.,R,L,R,BAL,CWS,B,,,0,0,2024,-0.76,-0.05,-0.52,1.0,,,656811,2,6,Bot,,,,,686676,,,5.369602317691367,-125.00608619426086,-4.168342025812468,-8.932687037606357,21.707471657858992,-32.18052138959322,3.38,1.56,,,,87.8,1718,7.1,746992,657053,686676,657757,670032,678246,676070,643217,666150,676113,53.36,,,,,,,,63,1,Split-Finger,11,2,11,2,2,11,11,2,Infield shade,Standard,230,0.0,0.027,,,9,2
SI,2024-09-02,92.2,-1.95,5.5,"Toussaint, Touki",656811,657053,single,hit_into_play,,,,,4,Ryan O'Hearn singles on a line drive to left fielder Andrew Benintendi.,R,L,R,BAL,CWS,X,7,line_drive,1,2,2024,-1.29,0.71,-0.72,2.39,,,,2,6,Bot,71.3,107.3,,,686676,,,6.044697144775121,-134.20174853005864,-3.7299516113080937,-16.87588102941558,26.62928270031352,-22.990549479163285,3.43,1.61,214,85.8,15,94.3,2173,7.3,746992,657053,686676,657757,670032,678246,676070,643217,666150,676113,53.2,0.977,0.911,0.9,1,1,0,4,62,4,Sinker,11,2,11,2,2,11,11,2,Infield shade,Standard,223,0.0,0.159,60.81635,6.62766,9,2
CU,2024-09-02,75.7,-1.87,5.74,"Toussaint, Touki",656811,657053,,swinging_strike,,,,,13,Ryan O'Hearn singles on a line drive to left fielder Andrew Benintendi.,R,L,R,BAL,CWS,S,,,1,1,2024,1.05,-0.9,-0.32,1.36,,,,2,6,Bot,,,,,686676,,,1.3901121152496163,-110.26356911719816,-0.4043883070792489,8.290490744407787,20.533478132526696,-39.62823296405617,3.43,1.61,,,,76.9,2418,7.2,746992,657053,686676,657757,670032,678246,676070,643217,666150,676113,53.3,,,,,,,,62,3,Curveball,11,2,11,2,2,11,11,2,Infield shade,Standard,57,0.0,-0.025,67.0763,8.90855,9,2
CU,2024-09-02,75.3,-1.88,5.79,"Toussaint, Touki",656811,657053,,swinging_strike,,,,,14,Ryan O'Hearn singles on a line drive to left fielder Andrew Benintendi.,R,L,R,BAL,CWS,S,,,1,0,2024,1.19,-0.92,0.31,1.27,,,,2,6,Bot,,,,,686676,,,2.4540992174025944,-109.61801897883394,-0.5199844203147417,9.064459399968625,21.419438344200945,-39.66264805893204,3.43,1.61,,,,76.2,2385,7.2,746992,657053,686676,657757,670032,678246,676070,643217,666150,676113,53.33,,,,,,,,62,2,Curveball,11,2,11,2,2,11,11,2,Infield shade,Standard,44,0.0,-0.02,68.77083,9.21268,9,2
FS,2024-09-02,85.8,-2.13,5.37,"Toussaint, Touki",656811,657053,,ball,,,,,14,Ryan O'Hearn singles on a line drive to left fielder Andrew Benintendi.,R,L,R,BAL,CWS,B,,,0,0,2024,-1.14,0.48,1.09,1.69,,,,2,6,Bot,,,,,686676,,,10.078487474588032,-124.68571094589348,-3.5447346448695525,-13.784443611125198,21.26196549827717,-26.629110180565718,3.49,1.71,,,,87.6,1599,7.1,746992,657053,686676,657757,670032,678246,676070,643217,666150,676113,53.37,,,,,,,,62,1,Split-Finger,11,2,11,2,2,11,11,2,Infield shade,Standard,233,0.0,0.016,,,9,2
