pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,month,day
ST,2026-09-11,75.3,-1.62,5.4,"Lugo, Seth",596115,607625,,ball,,,,,13,,R,R,R,BOS,KC,B,,,0,0,2026,1.7,0.14,-0.8339725642042817,1.9041603007214876,,677800,,1,5,Bot,,,,,,,-1.4290249629848626,-109.71049075367604,-0.1459408902311725,13.946721695573824,20.6027624062782,-31.270020056235367,3.241945538,1.636122047,,,,74.0,2767,5.4,824711,695600,686469,686681,679845,677951,686555,664728,670231,55.14,,,,,,,,43,1,Sweeper,2,3,2,3,3,2,2,3,Standard,Standard,58,0.003,0.038,,,,,-0.038,,-1,-1,0.445,0.445,36,33,37,34,3,2,6,2,,,3.89,-1.7,-1.7,20.5,,,,,,9,11
FC,2026-09-11,88.6,-1.31,5.96,"Lugo, Seth",677800,607625,double,hit_into_play,,,,,1,Wilyer Abreu doubles (35) on a fly ball to center fielder Kyle Isbel. Adley Rutschman scores.,R,L,R,BOS,KC,X,8,fly_ball,2,2,2026,0.24,0.69,-0.4017551555830383,3.016283907229944,,,668939,1,5,Bot,107.38,56.03,,,,,1.663223965403687,-129.21726266992698,-2.469446835690417,2.462533601050008,23.634684330259805,-24.15202071530115,3.117322835,1.573228347,372,99.3,27,88.5,2291,5.8,824711,695600,686469,686681,679845,677951,686555,664728,670231,54.66,0.489,0.86,1.25,1,1,1,6,42,9,Cutter,1,3,1,3,3,2,2,3,Infield shade,Standard,188,0.158,0.815,74.2,6.9,,1.583,-0.815,99.3,-2,-2,0.287,0.287,36,27,37,27,3,2,6,2,,,2.18,-0.24,0.24,36.0,5.99814044616139,10.926571205683413,25.8031965746382,40.797602456259376,24.80691540730284,9,11
CU,2026-09-11,79.2,-1.48,5.41,"Lugo, Seth",677800,607625,,foul,,,,,13,,R,L,R,BOS,KC,S,,,2,2,2026,1.25,-1.17,-0.0748224347093666,1.2568421890852477,,,668939,1,5,Bot,,,,,,,0.6427022027767131,-115.29757864913596,0.2413329729032172,10.912273752616777,24.226672005822916,-42.8242143832611,3.117322835,1.573228347,,,,78.1,3175,5.8,824711,695600,686469,686681,679845,677951,686555,664728,670231,54.73,,,,,,,,42,8,Curveball,1,3,1,3,3,1,1,3,Infield shade,Standard,52,0.0,0.0,74.9,8.4,,,0.0,,-2,-2,0.287,0.287,36,27,37,27,3,2,6,2,,,4.84,-1.25,1.25,23.4,19.673259975074785,-17.942211708139286,32.77666717232727,38.03366529886826,40.52155310148042,9,11
FF,2026-09-11,92.6,-1.32,5.22,"Lugo, Seth",677800,607625,,foul,,,,,2,,R,L,R,BOS,KC,S,,,2,2,2026,-1.01,1.27,-0.1438791390063217,2.708912686791435,,,668939,1,5,Bot,,,,,,,5.19245583060404,-134.6938145525618,-3.232192927547565,-13.374225323785003,30.688394878035723,-16.185112933500896,3.117322835,1.573228347,186,69.5,58,92.3,2371,6.3,824711,695600,686469,686681,679845,677951,686555,664728,670231,54.23,,,,,,,,42,7,4-Seam Fastball,1,3,1,3,3,1,1,3,Infield shade,Standard,226,0.0,0.0,73.5,7.6,,,0.0,88.0,-2,-2,0.287,0.287,36,27,37,27,3,2,6,2,,,1.4,1.01,-1.01,29.0,10.06071418302848,-1.3721337233829158,27.06998096141091,38.083371726602216,26.46542922641759,9,11
FC,2026-09-11,88.2,-1.32,5.82,"Lugo, Seth",677800,607625,,foul,,,,,5,,R,L,R,BOS,KC,S,,,2,2,2026,0.22,1.1,-0.1774467502992582,2.384877637858449,,,668939,1,5,Bot,,,,,,,2.257428459241409,-128.55852310332384,-4.433070389836231,2.021472630751179,23.1752053547955,-19.236065338328928,3.117322835,1.573228347,153,67.1,66,88.1,2362,5.8,824711,695600,686469,686681,679845,677951,686555,664728,670231,54.65,,,,,,,,42,6,Cutter,1,3,1,3,3,1,1,3,Infield shade,Standard,200,0.0,0.0,69.8,7.5,,,0.0,88.0,-2,-2,0.287,0.287,36,27,37,27,3,2,6,2,,,1.79,-0.22,0.22,34.0,6.958155525692972,4.017919348624059,29.550002145626788,39.23106842935542,25.848652700044816,9,11
CH,2026-09-11,86.0,-1.23,5.13,"Lugo, Seth",677800,607625,,blocked_ball,,,,,14,,R,L,R,BOS,KC,B,,,1,2,2026,-1.52,0.25,1.747634677193692,-1.1103748199047918,,,668939,1,5,Bot,,,,,,,10.040810848016877,-124.6671889769886,-8.753685198453168,-17.85003950354038,22.79302382882344,-28.014906440601727,3.117322835,1.573228347,,,,85.9,2088,6.2,824711,695600,686469,686681,679845,677951,686555,664728,670231,54.3,,,,,,,,42,5,Changeup,1,3,1,3,3,1,1,3,Infield shade,Standard,249,0.006,0.054,,,,,-0.054,,-2,-2,0.281,0.281,36,27,37,27,3,2,6,2,,,2.83,1.52,-1.52,22.0,,,,,,9,11
FF,2026-09-11,92.3,-1.38,5.04,"Lugo, Seth",677800,607625,,foul,,,,,12,,R,L,R,BOS,KC,S,,,1,2,2026,-0.76,1.19,0.973532888210964,3.3602224198099404,,,668939,1,5,Bot,,,,,,,7.593488050330679,-134.1484565466569,-0.877257639437125,-10.855273263967964,30.77588229669001,-17.865177676174692,3.117322835,1.573228347,,,,92.2,2365,6.4,824711,695600,686469,686681,679845,677951,686555,664728,670231,54.09,,,,,,,,42,4,4-Seam Fastball,1,3,1,3,3,1,1,3,Infield shade,Standard,225,0.0,0.0,77.0,6.9,,,0.0,,-2,-2,0.281,0.281,36,27,37,27,3,2,6,2,,,1.5,0.76,-0.76,25.8,15.17841018281591,-11.336726851756804,27.98771814943741,25.003042509634422,30.97895317198908,9,11
CU,2026-09-11,77.0,-1.35,5.55,"Lugo, Seth",677800,607625,,foul,,,,,14,,R,L,R,BOS,KC,S,,,1,1,2026,1.3,-1.39,0.0633556874968952,0.9269703087030844,,,668939,1,5,Bot,,,,,,,0.5407152607105522,-112.06990849524202,0.1254711730989892,10.635101801956706,25.063651034150062,-43.95799267982928,3.117322835,1.573228347,2,63.7,-29,75.2,3180,5.5,824711,695600,686469,686681,679845,677951,686555,664728,670231,54.97,,,,,,,,42,3,Curveball,1,3,1,3,3,1,1,3,Infield shade,Standard,40,-0.01,-0.068,67.9,8.6,,,0.068,88.0,-2,-2,0.291,0.291,36,27,37,27,3,2,6,2,,,5.31,-1.3,1.3,30.1,21.850538685746308,-16.452466840015898,37.27451402714034,36.19912746391567,37.29582156055645,9,11
CU,2026-09-11,77.8,-1.45,5.4,"Lugo, Seth",677800,607625,,ball,,,,,13,,R,L,R,BOS,KC,B,,,0,1,2026,1.37,-1.17,-0.3481750552513676,1.002090290878873,,,668939,1,5,Bot,,,,,,,-0.2161548890580636,-113.25970975497346,-0.0316889817403502,11.732978206400498,23.560351188530767,-42.39966657702711,3.117322835,1.573228347,,,,76.4,3111,5.6,824711,695600,686469,686681,679845,677951,686555,664728,670231,54.9,,,,,,,,42,2,Curveball,1,3,1,3,3,1,1,3,Infield shade,Standard,47,0.004,0.028,,,,,-0.028,,-2,-2,0.287,0.287,36,27,37,27,3,2,6,2,,,4.98,-1.37,1.37,27.6,,,,,,9,11
FF,2026-09-11,90.1,-1.51,5.12,"Lugo, Seth",677800,607625,,swinging_strike,,,,,2,,R,L,R,BOS,KC,S,,,0,0,2026,-0.71,1.28,-0.2533600748110047,2.775518679057792,,,668939,1,5,Bot,,,,,,,4.610235403212439,-131.24811486784265,-2.5091703440113253,-9.144514036196831,25.600709150112344,-16.980046877613713,3.117322835,1.573228347,,,,90.2,2134,6.1,824711,695600,686469,686681,679845,677951,686555,664728,670231,54.39,,,,,,,,42,1,4-Seam Fastball,1,3,1,3,3,1,1,3,Infield shade,Standard,236,-0.006,-0.039,74.6,6.7,0.1,,0.039,,-2,-2,0.293,0.293,36,27,37,27,3,2,6,2,,,1.5,0.71,-0.71,22.5,2.9794679672396938,14.705015777454404,31.23904645610792,38.15069156162488,16.41406404807236,9,11
SI,2026-09-11,88.7,-1.39,5.33,"Lugo, Seth",668939,607625,walk,ball,,,,,11,Adley Rutschman walks.,R,L,R,BOS,KC,B,,,3,1,2026,-1.63,0.57,-1.7919560074585372,2.7032046631379374,,,,1,5,Bot,,,,,,,2.4872267943751094,-129.11687584426136,-1.361425886136674,-18.668164838690625,28.76473598149349,-25.75970667219373,3.253354659,1.641879921,,,,88.4,2196,6.2,824711,695600,686469,686681,679845,677951,686555,664728,670231,54.27,,0.698229,0.7,1,0,0,,41,5,Sinker,1,3,1,3,3,1,1,3,Infield shade,Standard,228,0.022,0.247,,,,,-0.247,,-2,-2,0.271,0.271,36,28,37,28,3,2,6,4,,,2.34,1.63,-1.63,22.6,,,,,,9,11
FF,2026-09-11,87.8,-1.4,5.41,"Lugo, Seth",668939,607625,,called_strike,,,,,6,,R,L,R,BOS,KC,S,,,3,0,2026,-0.68,1.14,0.3123188286018503,2.630774729390736,,,,1,5,Bot,,,,,,,5.510340077539821,-127.80434564282812,-2.856853107601644,-8.578329855964652,24.35214953719923,-19.209961887793288,3.253354659,1.641879921,,,,87.7,2132,6.0,824711,695600,686469,686681,679845,677951,686555,664728,670231,54.45,,,,,,,,41,4,4-Seam Fastball,1,3,1,3,3,1,1,3,Infield shade,Standard,217,-0.008,-0.079,,,,,0.079,,-2,-2,0.279,0.279,36,28,37,28,3,2,6,4,,,1.79,0.68,-0.68,27.6,,,,,,9,11
ST,2026-09-11,75.0,-1.64,5.33,"Lugo, Seth",668939,607625,,ball,,,,,11,,R,L,R,BOS,KC,B,,,2,0,2026,1.32,0.04,-1.6914869434924436,2.868751049840184,,,,1,5,Bot,,,,,,,-2.4340154021272387,-109.17712863244476,2.164035561352299,10.935890339454774,19.88786590259525,-32.49590644219896,3.253354659,1.641879921,,,,73.8,2713,5.4,824711,695600,686469,686681,679845,677951,686555,664728,670231,55.08,,,,,,,,41,3,Sweeper,1,3,1,3,3,1,1,3,Infield shade,Standard,69,0.011,0.139,,,,,-0.139,,-2,-2,0.268,0.268,36,28,37,28,3,2,6,4,,,4.02,-1.32,1.32,23.3,,,,,,9,11
CH,2026-09-11,85.8,-1.41,5.33,"Lugo, Seth",668939,607625,,ball,,,,,11,,R,L,R,BOS,KC,B,,,1,0,2026,-1.53,0.32,-1.0037575637318887,3.193754186754832,,,,1,5,Bot,,,,,,,4.052016861609265,-124.83728707174096,0.7184343880064665,-16.80356686780616,25.35028996796147,-29.183973852777356,3.253354659,1.641879921,,,,85.2,2221,5.9,824711,695600,686469,686681,679845,677951,686555,664728,670231,54.56,,,,,,,,41,2,Changeup,1,3,1,3,3,1,1,3,Infield shade,Standard,248,0.007,0.076,,,,,-0.076,,-2,-2,0.261,0.261,36,28,37,28,3,2,6,4,,,2.78,1.53,-1.53,26.2,,,,,,9,11
SI,2026-09-11,90.1,-1.12,5.91,"Lugo, Seth",668939,607625,,ball,,,,,11,,R,L,R,BOS,KC,B,,,0,0,2026,-1.36,0.77,-1.1982072206793943,2.889655249018406,,,,1,5,Bot,,,,,,,2.726579687879863,-131.27362275633513,-2.9818633086697925,-16.280275881071393,28.09312350396725,-22.88400448893667,3.253354659,1.641879921,,,,89.4,2274,5.8,824711,695600,686469,686681,679845,677951,686555,664728,670231,54.69,,,,,,,,41,1,Sinker,1,3,1,3,3,1,1,3,Infield shade,Standard,215,0.004,0.04,,,,,-0.04,,-2,-2,0.257,0.257,36,28,37,28,3,2,6,4,,,2.04,1.36,-1.36,39.2,,,,,,9,11
CH,2026-09-11,85.6,-1.42,5.37,"Lugo, Seth",681508,607625,home_run,hit_into_play,,,,,5,Mickey Gasper homers (9) on a fly ball to right center field.,R,L,R,BOS,KC,X,,fly_ball,0,0,2026,-1.31,0.06,-0.1017459914550591,2.2300308804447964,,,,1,5,Bot,176.01,48.65,,,,,5.723095422745061,-124.64598071332249,-1.1105932278033033,-14.830852835577549,23.17471748698892,-31.545465905010825,3.093626969,1.561269685,392,104.8,23,85.4,1713,6.0,824711,695600,686469,686681,679845,677951,686555,664728,670231,54.54,0.843,1.474,2.0,1,0,3,6,40,1,Changeup,0,3,0,3,3,1,1,3,Infield shade,Standard,251,0.092,1.583,73.6,6.6,,2.734,-1.583,104.8,-3,-3,0.165,0.165,36,30,37,31,3,2,6,2,,,3.03,1.31,-1.31,25.5,13.28523568327781,-0.3133569263249467,29.55603004555165,37.28768323550854,34.6408206427339,9,11
FC,2026-09-11,89.4,-1.37,5.88,"Lugo, Seth",701350,607625,field_out,hit_into_play,,,,,5,Roman Anthony flies out sharply to center fielder Kyle Isbel.,R,L,R,BOS,KC,X,8,fly_ball,2,2,2026,0.05,1.01,0.1815414739223418,2.190995486379782,,,,0,5,Bot,117.09,62.11,,,,,3.658074801555728,-130.2498120705914,-5.042382593630786,-0.176112744671426,25.658861764335636,-19.86918381648863,3.326197507,1.678641732,339,103.4,40,89.1,2357,5.9,824711,695600,686469,686681,679845,677951,686555,664728,670231,54.58,0.223,0.432,0.0,1,0,0,5,39,7,Cutter,0,3,0,3,3,0,0,3,Infield shade,Standard,198,-0.023,-0.234,81.3,7.8,,0.847,0.234,103.4,-3,-3,0.188,0.188,36,22,37,22,3,2,6,2,,,1.82,-0.05,0.05,39.5,17.870300831503467,-5.820567961011573,37.88383383066048,28.482401115712427,38.62567534081899,9,11
CU,2026-09-11,79.7,-1.42,5.48,"Lugo, Seth",701350,607625,,foul,,,,,6,,R,L,R,BOS,KC,S,,,2,2,2026,1.38,-0.76,0.5890651173255319,2.3038676894789973,,,,0,5,Bot,,,,,,,1.6959403347001307,-116.07623778352,1.461977684081895,12.081658624767954,23.63074842857148,-39.56059177305748,3.326197507,1.678641732,9,94.9,-15,78.7,3271,5.8,824711,695600,686469,686681,679845,677951,686555,664728,670231,54.73,,,,,,,,39,6,Curveball,0,3,0,3,3,0,0,3,Infield shade,Standard,52,0.0,0.0,83.6,7.6,,,0.0,94.9,-3,-3,0.188,0.188,36,22,37,22,3,2,6,2,,,4.37,-1.38,1.38,28.0,21.00939802801876,-17.217311320070763,33.98778209603191,24.5692920293651,44.0962734016489,9,11
FF,2026-09-11,90.8,-1.4,5.32,"Lugo, Seth",701350,607625,,foul,,,,,12,,R,L,R,BOS,KC,S,,,2,2,2026,-0.79,1.37,0.6620492680464747,3.550650453644443,,,,0,5,Bot,,,,,,,6.773641866852755,-132.05315463151956,-1.3354364983050493,-10.723943490774102,28.22618403431456,-16.012883747150752,3.326197507,1.678641732,241,88.7,19,90.3,2359,6.0,824711,695600,686469,686681,679845,677951,686555,664728,670231,54.5,,,,,,,,39,5,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shade,Standard,223,0.0,0.0,74.4,6.7,,,0.0,88.7,-3,-3,0.188,0.188,36,22,37,22,3,2,6,2,,,1.39,0.79,-0.79,30.8,15.478179127182958,-8.482587269800831,28.926543034201224,22.699227538460445,36.511159036923296,9,11
CH,2026-09-11,87.2,-1.35,5.41,"Lugo, Seth",701350,607625,,ball,,,,,14,,R,L,R,BOS,KC,B,,,1,2,2026,-1.63,0.28,1.990393950476964,0.4649878640530964,,,,0,5,Bot,,,,,,,11.255354484970182,-126.47025289138504,-6.0293133623964845,-19.700908587269723,24.30285354377549,-28.09968033757328,3.326197507,1.678641732,,,,86.9,1862,6.1,824711,695600,686469,686681,679845,677951,686555,664728,670231,54.37,,,,,,,,39,4,Changeup,0,3,0,3,3,0,0,3,Infield shade,Standard,251,0.004,0.047,,,,,-0.047,,-3,-3,0.184,0.184,36,22,37,22,3,2,6,2,,,2.72,1.63,-1.63,27.5,,,,,,9,11
CU,2026-09-11,76.8,-1.38,5.63,"Lugo, Seth",701350,607625,,foul,,,,,8,,R,L,R,BOS,KC,S,,,1,1,2026,1.49,-1.28,-0.2744869653154818,1.701864839481784,,,,0,5,Bot,,,,,,,-0.4195564575837827,-111.66198079120744,1.3799622089033534,12.323703256707509,24.52859890157194,-43.24288335807299,3.326197507,1.678641732,,,,74.9,3228,5.4,824711,695600,686469,686681,679845,677951,686555,664728,670231,55.1,,,,,,,,39,3,Curveball,0,3,0,3,3,0,0,3,Infield shade,Standard,45,-0.007,-0.061,75.8,8.4,,,0.061,,-3,-3,0.191,0.191,36,22,37,22,3,2,6,2,,,5.22,-1.49,1.49,33.5,25.15367344814796,-17.25376913395302,36.73374379370043,35.37991313770888,50.40790804816268,9,11
FF,2026-09-11,90.1,-1.44,5.18,"Lugo, Seth",701350,607625,,called_strike,,,,,7,,R,L,R,BOS,KC,S,,,1,0,2026,-1.12,1.21,-0.445958648126048,1.751829062128552,,,,0,5,Bot,,,,,,,4.821777217154558,-131.02403222566687,-4.9041897883627295,-13.882366964735866,28.50482911626064,-17.44258227727336,3.326197507,1.678641732,,,,89.6,2226,6.1,824711,695600,686469,686681,679845,677951,686555,664728,670231,54.43,,,,,,,,39,2,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shade,Standard,227,-0.006,-0.055,,,,,0.055,,-3,-3,0.197,0.197,36,22,37,22,3,2,6,2,,,1.61,1.12,-1.12,22.1,,,,,,9,11
ST,2026-09-11,74.7,-1.75,5.46,"Lugo, Seth",701350,607625,,ball,,,,,11,,R,L,R,BOS,KC,B,,,0,0,2026,1.23,0.64,-0.0730434251596328,4.120005281403343,,,,0,5,Bot,,,,,,,1.1764826754086122,-108.7070483127177,3.4086534000809112,9.501712281874402,20.46134038828861,-27.96771447828327,3.326197507,1.678641732,,,,73.3,2661,5.4,824711,695600,686469,686681,679845,677951,686555,664728,670231,55.1,,,,,,,,39,1,Sweeper,0,3,0,3,3,0,0,3,Infield shade,Standard,78,0.005,0.043,,,,,-0.043,,-3,-3,0.192,0.192,36,22,37,22,3,2,6,2,,,3.46,-1.23,1.23,22.7,,,,,,9,11
ST,2026-09-11,85.2,-0.37,5.68,"Gray, Sonny",677951,543243,strikeout,swinging_strike,,,,,14,Bobby Witt Jr. strikes out swinging.,R,R,R,BOS,KC,S,2,,0,2,2026,1.09,-0.59,1.3486968734093483,1.3751634554017396,,,,2,5,Top,,,,,,,1.7662094236782109,-124.00496007625728,-2.2997179390524325,10.764678938665543,26.96884785992857,-37.98502293690781,3.238435039,1.634350394,,,,84.9,2801,6.3,824711,668939,686765,643396,702332,596115,701350,680776,677800,54.23,,0.0,0.0,1,0,0,,38,3,Sweeper,0,3,3,0,3,0,3,0,Standard,Standard,33,0.004,-0.154,70.4,7.0,0.809041608,,0.154,,-3,3,0.188,0.812,36,26,37,26,3,2,6,2,,,3.75,-1.09,-1.09,49.0,-1.4860446101974691,13.839148339397958,26.56915149893988,49.16596408728144,17.57943984579834,9,11
ST,2026-09-11,84.9,-0.5,5.58,"Gray, Sonny",677951,543243,,swinging_strike,,,,,14,,R,R,R,BOS,KC,S,,,0,1,2026,1.25,-0.68,1.2391584371487856,-0.6965681388292153,,,,2,5,Top,,,,,,,1.4640987633634572,-123.45470381250796,-6.614302434919917,12.388579175332325,26.424485444733698,-37.93170106180748,3.238435039,1.634350394,,,,84.9,2845,6.5,824711,668939,686765,643396,702332,596115,701350,680776,677800,54.03,,,,,,,,38,2,Sweeper,0,3,3,0,3,0,3,0,Standard,Standard,33,0.002,-0.062,36.0,7.7,18.973657656,,0.062,,-3,3,0.186,0.814,36,26,37,26,3,2,6,2,,,3.87,-1.25,-1.25,48.2,5.487170595387728,-14.530353170461527,37.21592638345607,47.69855146538857,37.8069366528257,9,11
SI,2026-09-11,92.2,-0.41,5.53,"Gray, Sonny",677951,543243,,called_strike,,,,,5,,R,R,R,BOS,KC,S,,,0,0,2026,-1.35,0.45,0.0007817194256183,2.345941167356382,,,,2,5,Top,,,,,,,4.031719056607915,-134.2806580904268,-3.0695901404403863,-17.150079425872807,29.44245608076316,-26.30491821047176,3.238435039,1.634350394,,,,92.7,2505,6.6,824711,668939,686765,643396,702332,596115,701350,680776,677800,53.93,,,,,,,,38,1,Sinker,0,3,3,0,3,0,3,0,Standard,Standard,215,0.001,-0.044,,,,,0.044,,-3,3,0.185,0.815,36,26,37,26,3,2,6,2,,,2.23,1.35,1.35,46.4,,,,,,9,11
SI,2026-09-11,92.2,-0.38,5.53,"Gray, Sonny",695600,543243,field_out,hit_into_play,,,,,12,Carter Jensen pops out to third baseman Caleb Durbin in foul territory.,R,L,R,BOS,KC,X,5,popup,2,2,2026,-0.84,0.98,0.9527898893409088,2.7025964408162357,,,,1,5,Top,95.22,191.78,,,,,5.235172129502877,-134.1768746724719,-3.3436071317872083,-11.245764079028866,28.570672193655813,-19.844310448550733,3.191043307,1.610433071,106,65.3,72,92.8,2503,6.6,824711,668939,686765,643396,702332,596115,701350,680776,677800,53.92,0.001,0.0,0.0,1,0,0,3,37,5,Sinker,0,3,3,0,3,0,3,0,Standard,Standard,215,0.008,-0.233,69.0,6.4,,0.001,0.233,88.0,-3,3,0.177,0.823,36,22,37,23,3,2,6,2,,,1.7,0.84,-0.84,48.5,-1.48904083244012,-0.364099717094959,33.34491630065618,22.266113314649274,31.25736987017643,9,11
SI,2026-09-11,92.0,-0.52,5.55,"Gray, Sonny",695600,543243,,ball,,,,,12,,R,L,R,BOS,KC,B,,,1,2,2026,-0.65,0.88,0.094789923993605,4.56449347019837,,,,1,5,Top,,,,,,,3.0026623513154784,-133.94674671473163,1.5213521653547306,-8.5149990351404,28.133500243682143,-22.03174187705527,3.191043307,1.610433071,,,,92.5,2530,6.5,824711,668939,686765,643396,702332,596115,701350,680776,677800,54.03,,,,,,,,37,4,Sinker,0,3,3,0,3,0,3,0,Standard,Standard,208,-0.002,0.051,,,,,-0.051,,-3,3,0.179,0.821,36,22,37,23,3,2,6,2,,,1.8,0.65,-0.65,46.1,,,,,,9,11
FC,2026-09-11,87.3,-0.56,5.47,"Gray, Sonny",695600,543243,,foul,,,,,6,,R,L,R,BOS,KC,S,,,1,1,2026,0.39,0.3,0.6300543288255851,2.4477248388119235,,,,1,5,Top,,,,,,,2.0226685135031905,-127.1981579896297,-1.5632258613515555,3.808818463957629,26.26800799996208,-28.82261226186097,3.191043307,1.610433071,165,67.3,62,87.6,2808,6.4,824711,668939,686765,643396,702332,596115,701350,680776,677800,54.11,,,,,,,,37,3,Cutter,0,3,3,0,3,0,3,0,Standard,Standard,120,0.003,-0.07,71.3,7.1,,,0.07,88.0,-3,3,0.176,0.824,36,22,37,23,3,2,6,2,,,2.69,-0.39,0.39,41.9,5.7783044340363245,-9.590501886685647,33.47603672733509,25.16739854583194,33.638721222216205,9,11
SI,2026-09-11,92.2,-0.43,5.5,"Gray, Sonny",695600,543243,,called_strike,,,,,9,,R,L,R,BOS,KC,S,,,1,0,2026,-1.23,0.46,0.3604977900139903,1.9617444021650876,,,,1,5,Top,,,,,,,4.733708272154098,-134.2711695979603,-4.006306696463409,-15.878688134722744,27.60661875849715,-25.976318778204064,3.191043307,1.610433071,,,,92.9,2536,6.5,824711,668939,686765,643396,702332,596115,701350,680776,677800,53.95,,,,,,,,37,2,Sinker,0,3,3,0,3,0,3,0,Standard,Standard,212,0.001,-0.05,,,,,0.05,,-3,3,0.175,0.825,36,22,37,23,3,2,6,2,,,2.21,1.23,-1.23,45.1,,,,,,9,11
FC,2026-09-11,88.0,-0.53,5.58,"Gray, Sonny",695600,543243,,ball,,,,,12,,R,L,R,BOS,KC,B,,,0,0,2026,0.28,0.32,0.9173440026577722,3.4242058695418733,,,,1,5,Top,,,,,,,2.882055428633144,-128.16277316735463,0.3705357086379801,2.5144703393283536,26.42142870111664,-28.91510122776417,3.191043307,1.610433071,,,,88.5,2748,6.5,824711,668939,686765,643396,702332,596115,701350,680776,677800,53.98,,,,,,,,37,1,Cutter,0,3,3,0,3,0,3,0,Standard,Standard,120,-0.001,0.04,,,,,-0.04,,-3,3,0.176,0.824,36,22,37,23,3,2,6,2,,,2.62,-0.28,0.28,45.6,,,,,,9,11
SI,2026-09-11,91.4,-0.57,5.45,"Gray, Sonny",686555,543243,strikeout,called_strike,,,,,2,Isaac Collins called out on strikes.,R,L,R,BOS,KC,S,2,,3,2,2026,-1.15,0.43,-0.1946531507431252,2.966386503502272,,,,0,5,Top,,,,,,,3.4468292896876345,-133.21745619165594,-1.168949251132692,-14.41337644721036,27.19965255205133,-27.05069932013789,3.012885499,1.520521654,,,,91.9,2447,6.4,824711,668939,686765,643396,702332,596115,701350,680776,677800,54.12,,0.0,0.0,1,0,0,,36,9,Sinker,0,3,3,0,3,0,3,0,Strategic,Standard,203,0.015,-0.349,,,,,0.349,,-3,3,0.161,0.839,36,28,37,29,2,1,6,2,,,2.28,1.15,-1.15,44.5,,,,,,9,11
CU,2026-09-11,79.3,-0.53,5.58,"Gray, Sonny",686555,543243,,foul,,,,,8,,R,L,R,BOS,KC,S,,,3,2,2026,0.96,-1.26,0.1414016678795263,1.4014684007273734,,,,0,5,Top,,,,,,,-0.3714615593362803,-115.37869472529356,0.4032673041176531,8.507444074244404,25.10027586676805,-43.60703393053243,3.012885499,1.520521654,6,93.7,-15,78.8,2793,6.3,824711,668939,686765,643396,702332,596115,701350,680776,677800,54.18,,,,,,,,36,8,Curveball,0,3,3,0,3,0,3,0,Strategic,Standard,27,0.0,0.0,78.4,7.5,,,0.0,93.7,-3,3,0.161,0.839,36,28,37,29,2,1,6,2,,,4.93,-0.96,0.96,49.2,11.661698404308176,-19.88589292848706,27.67726932156482,35.18517806647991,45.57816967974821,9,11
SI,2026-09-11,92.7,-0.5,5.48,"Gray, Sonny",686555,543243,,ball,,,,,14,,R,L,R,BOS,KC,B,,,2,2,2026,-1.27,0.5,0.7950541102303954,1.2062250370098175,,,,0,5,Top,,,,,,,6.105397236062121,-134.7616479377531,-5.990362522998131,-16.782129611576583,29.943556123482917,-24.91554909352968,3.012885499,1.520521654,,,,93.0,2486,6.6,824711,668939,686765,643396,702332,596115,701350,680776,677800,53.9,,,,,,,,36,7,Sinker,0,3,3,0,3,0,3,0,Strategic,Standard,217,-0.005,0.115,,,,,-0.115,,-3,3,0.166,0.834,36,28,37,29,2,1,6,2,,,2.16,1.27,-1.27,47.1,,,,,,9,11
